sentence_id,sentence,obj1_shape,obj1_colour,obj1_size,relation,obj2_shape,obj2_colour,obj2_size,template_id
318,one large brown square is to the right of one large grey rectangle,square,brown,large,to the right of,rectangle,grey,large,3
319,a small purple pentagon is inside a medium pink square,pentagon,purple,small,inside,square,pink,medium,1
320,there is a small purple rectangle to the left of a medium blue circle,rectangle,purple,small,to the left of,circle,blue,medium,2
321,there is a medium green rectangle above a medium green rectangle,rectangle,green,medium,above,rectangle,green,medium,2
322,a large pink hexagon is positioned to the left of a small grey rectangle,hexagon,pink,large,to the left of,rectangle,grey,small,6
323,one small yellow triangle is above one medium purple pentagon,triangle,yellow,small,above,pentagon,purple,medium,3
324,one medium brown pentagon is next to one medium yellow diamond,pentagon,brown,medium,next to,diamond,yellow,medium,3
325,a medium grey rectangle is to the right of a medium grey diamond,rectangle,grey,medium,to the right of,diamond,grey,medium,1
326,a medium yellow hexagon is inside a large green square,hexagon,yellow,medium,inside,square,green,large,1
327,a small rectangle is inside a large triangle,rectangle,pink,small,inside,triangle,blue,large,5
328,a large pentagon is above a medium triangle,pentagon,pink,large,above,triangle,pink,medium,5
329,there is a medium orange circle next to a medium brown hexagon,circle,orange,medium,next to,hexagon,brown,medium,2
330,a pink circle is to the right of a blue rectangle,circle,pink,small,to the right of,rectangle,blue,large,4
331,a medium purple pentagon is above a medium red rectangle,pentagon,purple,medium,above,rectangle,red,medium,1
332,a medium grey hexagon is above a small green rectangle,hexagon,grey,medium,above,rectangle,green,small,1
333,a medium circle is below a medium hexagon,circle,green,medium,below,hexagon,blue,medium,5
334,a small orange circle is positioned above a small grey triangle,circle,orange,small,above,triangle,grey,small,6
335,a yellow diamond is to the left of a purple diamond,diamond,yellow,large,to the left of,diamond,purple,large,4
336,a blue square is next to a green circle,square,blue,large,next to,circle,green,small,4
337,one medium orange circle is next to one medium orange hexagon,circle,orange,medium,next to,hexagon,orange,medium,3
338,a medium orange circle is positioned next to a medium brown rectangle,circle,orange,medium,next to,rectangle,brown,medium,6
339,there is a medium brown diamond next to a medium yellow oval,diamond,brown,medium,next to,oval,yellow,medium,2
340,a small green triangle is to the left of a large grey rectangle,triangle,green,small,to the left of,rectangle,grey,large,1
341,there is a large yellow circle to the right of a small orange triangle,circle,yellow,large,to the right of,triangle,orange,small,2
342,a pink diamond is to the left of a red oval,diamond,pink,small,to the left of,oval,red,small,4
343,a large rectangle is below a large triangle,rectangle,pink,large,below,triangle,purple,large,5
344,one large pink rectangle is below one medium purple oval,rectangle,pink,large,below,oval,purple,medium,3
345,there is a small orange triangle to the right of a large red triangle,triangle,orange,small,to the right of,triangle,red,large,2
346,a medium green triangle is inside a large yellow circle,triangle,green,medium,inside,circle,yellow,large,1
347,a large brown circle is positioned to the left of a medium purple hexagon,circle,brown,large,to the left of,hexagon,purple,medium,6
348,a small pentagon is to the right of a large rectangle,pentagon,orange,small,to the right of,rectangle,blue,large,5
349,a small purple pentagon is to the right of a large pink square,pentagon,purple,small,to the right of,square,pink,large,1
350,a brown triangle is to the left of a blue square,triangle,brown,large,to the left of,square,blue,small,4
351,a medium brown triangle is positioned above a medium green pentagon,triangle,brown,medium,above,pentagon,green,medium,6
352,a small brown rectangle is positioned above a small pink pentagon,rectangle,brown,small,above,pentagon,pink,small,6
353,there is a small pink rectangle to the right of a medium pink diamond,rectangle,pink,small,to the right of,diamond,pink,medium,2
354,a small hexagon is next to a small oval,hexagon,purple,small,next to,oval,green,small,5
355,a medium blue circle is positioned to the right of a medium grey triangle,circle,blue,medium,to the right of,triangle,grey,medium,6
356,an orange triangle is to the left of a green circle,triangle,orange,medium,to the left of,circle,green,medium,4
357,a large hexagon is to the left of a large diamond,hexagon,green,large,to the left of,diamond,pink,large,5
358,a medium brown hexagon is below a large pink triangle,hexagon,brown,medium,below,triangle,pink,large,1
359,a purple pentagon is below a grey hexagon,pentagon,purple,medium,below,hexagon,grey,small,4
360,a medium triangle is above a large pentagon,triangle,grey,medium,above,pentagon,yellow,large,5
361,a brown rectangle is to the left of a blue square,rectangle,brown,small,to the left of,square,blue,large,4
362,a medium oval is to the left of a small triangle,oval,yellow,medium,to the left of,triangle,orange,small,5
363,a medium grey triangle is positioned next to a small grey pentagon,triangle,grey,medium,next to,pentagon,grey,small,6
364,one small grey circle is inside one medium purple circle,circle,grey,small,inside,circle,purple,medium,3
365,there is a small grey pentagon below a small pink oval,pentagon,grey,small,below,oval,pink,small,2
366,a purple diamond is below a red square,diamond,purple,large,below,square,red,medium,4
367,a blue square is to the right of a green square,square,blue,small,to the right of,square,green,medium,4
368,there is a medium pink pentagon inside a large pink hexagon,pentagon,pink,medium,inside,hexagon,pink,large,2
369,a grey hexagon is inside a purple circle,hexagon,grey,small,inside,circle,purple,large,4
370,there is a small grey square next to a large red hexagon,square,grey,small,next to,hexagon,red,large,2
371,a small grey oval is positioned inside a large orange diamond,oval,grey,small,inside,diamond,orange,large,6
372,a medium pink hexagon is positioned below a medium red circle,hexagon,pink,medium,below,circle,red,medium,6
373,a red diamond is above a red diamond,diamond,red,small,above,diamond,red,small,4
374,a medium yellow oval is to the right of a large yellow hexagon,oval,yellow,medium,to the right of,hexagon,yellow,large,1
375,a small grey square is to the right of a medium brown diamond,square,grey,small,to the right of,diamond,brown,medium,1
376,there is a small green diamond inside a medium yellow triangle,diamond,green,small,inside,triangle,yellow,medium,2
377,one medium blue circle is to the right of one small red circle,circle,blue,medium,to the right of,circle,red,small,3
378,there is a large yellow diamond below a large brown square,diamond,yellow,large,below,square,brown,large,2
379,a medium brown hexagon is to the right of a large pink pentagon,hexagon,brown,medium,to the right of,pentagon,pink,large,1
380,a small pentagon is below a small pentagon,pentagon,blue,small,below,pentagon,orange,small,5
381,a purple rectangle is to the left of a brown triangle,rectangle,purple,large,to the left of,triangle,brown,medium,4
382,a medium green triangle is next to a medium purple circle,triangle,green,medium,next to,circle,purple,medium,1
383,a medium circle is above a medium hexagon,circle,green,medium,above,hexagon,brown,medium,5
384,a blue hexagon is to the right of a blue oval,hexagon,blue,small,to the right of,oval,blue,small,4
385,there is a medium brown diamond inside a large pink diamond,diamond,brown,medium,inside,diamond,pink,large,2
386,a small hexagon is to the left of a large square,hexagon,blue,small,to the left of,square,blue,large,5
387,there is a small red pentagon to the left of a medium purple hexagon,pentagon,red,small,to the left of,hexagon,purple,medium,2
388,a medium circle is below a large oval,circle,blue,medium,below,oval,green,large,5
389,a medium triangle is next to a small square,triangle,red,medium,next to,square,yellow,small,5
390,a large orange triangle is next to a small green square,triangle,orange,large,next to,square,green,small,1
391,a small red square is inside a medium purple square,square,red,small,inside,square,purple,medium,1
392,a small brown oval is next to a large blue pentagon,oval,brown,small,next to,pentagon,blue,large,1
393,one large grey oval is below one large yellow pentagon,oval,grey,large,below,pentagon,yellow,large,3
394,a yellow circle is below a green triangle,circle,yellow,medium,below,triangle,green,medium,4
395,there is a small green pentagon to the right of a small green circle,pentagon,green,small,to the right of,circle,green,small,2
396,there is a large green hexagon above a medium yellow rectangle,hexagon,green,large,above,rectangle,yellow,medium,2
397,there is a medium brown square to the right of a small green triangle,square,brown,medium,to the right of,triangle,green,small,2
398,a small red square is positioned below a small purple hexagon,square,red,small,below,hexagon,purple,small,6
399,there is a medium red circle inside a large green circle,circle,red,medium,inside,circle,green,large,2
400,one medium blue oval is to the right of one large blue triangle,oval,blue,medium,to the right of,triangle,blue,large,3
401,a small orange oval is positioned below a medium grey square,oval,orange,small,below,square,grey,medium,6
402,one small grey circle is to the right of one small green diamond,circle,grey,small,to the right of,diamond,green,small,3
